ein,elf,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509
750992590,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,19360,0,Y,364,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1539207,0,120578,10,5,0,0,26406094,0,9133152,0,6615519,0,1525393,522100,723834,0,44403992,9516973,0,0,0,0,0,0,0,0,0,302752,546878,0,0,302752,546878,849630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54770595,0,0,0,2216510,867774,0,11051458,496478,1502024,1071801,305679,421798,235200,0,0,0,0,458337,3279295,0,0,3637832,0,0,48000,742365,0,1690915,0,5652523,1319270,1260263,309894,0,-3484544,33082872,11933672,113878603,0,0,0,0,624926789,0,0,23629221,600621699,989600,0,0,39336171,1415315755,11630521,0,0,0,0,0,0,0,1340520697,1352151218,0,0,0,0,0,63164537,63164537,1415315755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740828412,E,201412,12,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,312,0,N,778,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,604440207,64494441,N,0,N,0,0,N,N,3761748,0,646419,62,58,0,221000,593328197,221000,11123469,221000,7946821,221000,5168573,221000,985866,743386,619296312,306046,0,0,0,4179008,0,0,0,4179008,4179008,0,366572,0,851913,0,-485341,-485341,0,0,0,0,0,0,0,0,0,221000,149504,0,0,0,0,0,149504,623445529,391774,0,0,34069527,3243580,0,34358892,6172502,10663383,2733429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38755625,0,51905921,0,385003269,23078502,15063030,11064429,0,7870466,624374329,36792681,0,0,50646107,0,0,0,27433715,2338360,1198074109,0,14000000,11434891,62495989,11499924,1414715776,79836955,0,0,0,401575,0,660194912,0,165413902,905847344,0,0,0,10734531,0,498133901,508868432,1414715776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910616262,E,201412,14,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,32561,0,Y,472,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2167064,0,311982,21,39,0,522100,50186793,522100,8785096,522100,6514064,522100,2134634,0,0,0,67620587,1547305,0,0,194207,6214,64300,0,129907,6214,136121,3021251,1917896,3018462,1873431,2789,44465,47254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69351267,40286,25000,0,0,1167244,0,16544204,985524,2177410,1504651,0,145984,124944,0,0,0,2129506,1598586,6248357,0,0,1567597,697791,0,5033,5749415,0,4958671,188151,8224122,2315277,266267,140142,0,228366,57032528,39191042,47125633,0,1908749,0,0,1158003423,0,15519803,63175360,0,58489512,0,0,28721461,1412134983,46317502,0,1478346,0,931519,0,0,0,1230545198,1279272565,0,0,0,0,0,132862418,132862418,1412134983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380495567,E,201312,14,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,32342,0,Y,166,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1612873,0,319159,10,2,0,522100,15123264,522100,6151030,0,0,0,0,0,0,0,21274294,11763215,0,0,0,0,0,0,0,0,0,295445603,1462308,294003423,1539833,1442180,-77525,1364655,0,0,0,0,0,0,0,0,0,524298,477486,525990,449062,0,0,0,926548,35328712,0,0,0,0,1508264,0,5528870,1261514,729704,565943,0,31635,144277,0,0,0,32325,828711,241813,820453,0,548189,0,0,0,10201342,0,870132,58212,2830604,979071,960198,706228,0,2916040,31763525,55585151,0,0,0,0,0,550903965,0,772477,10066048,0,755627789,0,0,29093037,1402048467,22409806,0,0,0,0,0,34000000,0,1181287642,1237697448,0,0,0,0,0,164351019,164351019,1402048467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620263105,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,22364,0,Y,349,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1396517,0,119227,5,4,0,522100,41580220,522100,249873,522100,7901504,522100,9907930,522100,4600,9326,59653453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59653453,0,0,0,7141633,1396516,0,12411775,1132132,4393100,1037359,0,0,0,0,0,0,0,1278861,11470391,0,0,2392349,0,0,128636,0,0,0,0,1389542,894384,2932197,591425,0,0,48590300,7559865,90696834,0,0,0,0,1230945179,0,1163238,47899022,0,0,16331884,0,3168061,1397764083,5222735,0,0,0,0,0,132090956,0,1140572438,1277886129,0,0,0,0,0,119877954,119877954,1397764083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41695745,E,201412,14,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,40051,0,Y,369,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,3808812,0,409994,16,54,0,0,38839869,522100,11826042,522100,1532012,0,0,0,0,0,52197923,1502837,0,0,0,0,0,0,0,0,0,12770103,69511091,12540968,68182646,229135,1328445,1557580,0,0,0,0,0,0,0,0,0,900099,757515,900099,120555,900099,679110,0,1557180,56815520,0,0,0,0,3000623,0,13236380,1182719,2355343,1438245,0,571920,526092,0,0,0,224864,1543024,3059256,4554343,0,3689888,135283,0,126934,6064850,0,2235153,176630,1832540,3775871,398054,188353,0,2061927,52378292,10534337,35023847,0,0,0,0,1145608101,0,1734690,39380823,81822000,22172661,0,3486377,24776686,1364539522,15166360,0,0,0,3309453,0,171419726,0,1045347188,1235242727,0,0,0,0,0,129296795,129296795,1364539522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380580730,E,201412,8,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,23771,0,Y,81,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1459799,0,563225,7,9,0,524113,62881898,900001,38780826,0,0,0,0,0,0,0,101662724,0,0,0,0,0,0,0,0,0,0,165763227,0,165055800,0,707427,0,707427,0,0,0,0,0,0,0,0,0,900099,14207,0,0,0,0,0,14207,102384358,172103,0,0,84400240,2023022,0,2827143,-537651,1239220,323772,0,133975,364653,0,0,984219,406504,53856,422091,0,0,327180,185927,0,328323,0,0,671428,0,1788725,521325,383650,298282,0,824290,98142277,3846816,16414962,0,0,0,0,0,0,0,1679796,1278867569,45929697,0,0,16728080,1363466920,12097828,0,0,0,0,0,0,0,1266341683,1278439511,0,0,0,0,85027409,0,85027409,1363466920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390201015,E,201412,8,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,33013,0,Y,228,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2349974,0,309403,21,6,3970,524113,63417331,524113,175900,0,0,0,0,0,0,0,63593231,62869705,0,0,2013814,0,1565891,0,447923,0,447923,164141459,478994,163956953,447191,184506,31803,216309,0,0,0,0,0,0,0,0,0,524113,1903355,524113,10051,0,0,0,1913406,129044544,880281,256658,0,96330018,2623357,0,3773584,927979,1023506,780743,0,84571,178933,0,0,0,519455,322417,146593,58884,0,732204,257905,0,413309,0,278890,979783,122570,3704302,1120789,101315,2668059,0,0,118286105,556533,0,0,0,0,0,0,0,0,5531597,1140071672,156723278,32423243,0,14764824,1350071147,4500422,0,0,0,0,0,0,0,1299577074,1304077496,0,0,0,0,0,45993651,45993651,1350071147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580240950,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,28181,0,Y,378,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2784734,0,685637,16,20,0,522100,28175378,522100,15273755,522100,8740005,522100,402643,0,0,0,52591781,5510903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58102684,0,0,0,0,2387457,0,12680430,698494,4286115,1140811,0,35218,91200,0,0,0,1651063,1403702,4913323,473586,0,1356939,223079,0,315079,4177232,0,1579749,277076,4478199,3827500,2792502,707593,0,612731,50109078,11140871,50587542,0,0,2797000,0,808289344,0,0,12255267,0,429670361,2678900,0,20862840,1338282125,16124650,0,0,0,0,0,0,0,1165298998,1181423648,0,0,0,0,0,156858477,156858477,1338282125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950951410,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,20896,0,Y,337,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,5658591,0,724479,48,34,0,522100,36035525,522100,11393769,522100,8702775,0,0,0,0,0,56132069,6006675,0,0,0,0,0,0,0,0,0,203979883,15241662,203682719,6105209,297164,9136453,9433617,0,0,0,0,0,0,0,0,0,522100,2230625,0,0,0,0,0,2230625,73802986,29377,10000,0,0,5658591,0,14534753,2202143,2876710,1523080,0,361210,119479,0,0,0,643689,930924,7120782,1389958,0,3777204,349082,0,0,2941811,0,3237590,0,3303343,573973,432559,109183,0,0,52125441,9289327,41642361,0,0,0,0,0,0,1429226,54455061,312407830,0,888285466,0,26647449,1334156720,20527605,0,0,0,0,0,0,0,1198678771,1219206376,0,0,0,0,0,114950344,114950344,1334156720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440545275,E,201412,9,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,117613,0,Y,1440,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,3701172,0,731777,55,132,0,524114,3511350155,524292,14446062,524298,10294,0,0,0,0,0,3525806511,13864769,0,0,0,0,0,0,0,0,0,459642110,0,470736362,0,-11094252,0,-11094252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528577028,0,0,0,3232925702,3282905,0,70665067,11223803,13618115,5503929,0,604961,298009,0,0,0,0,1529752,13327099,11889431,0,2107452,1533632,0,0,0,0,19333031,543822,1237000,62248615,24613280,20569486,0,-4720633,3492334458,600,91627352,0,590112664,0,0,9554398,0,3349492,54197919,545845242,7800000,0,0,377203,1302864870,148815571,0,1184005,0,0,0,0,0,516142829,666142405,636722465,0,0,0,0,0,636722465,1302864870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41695745,P,201312,14,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,41264,0,Y,380,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,3921225,0,587157,19,52,0,0,39826498,522100,9716831,522100,835345,0,0,0,0,0,50378674,1277092,0,0,0,0,0,0,0,0,0,7950483,222256617,7943791,217239526,6692,5017091,5023783,0,0,0,0,0,0,0,0,0,900099,762642,900099,99155,524298,262759,512231,1636787,58316336,0,0,0,0,3180867,0,13771246,1042964,2676157,1470423,0,642782,387076,0,0,0,562076,1586958,3202199,2845312,0,4378863,154638,0,172135,6925986,0,1692430,241785,538913,1191877,736382,3469936,2264448,0,53135453,8222910,35724358,0,0,0,0,1075836786,0,2002551,36529749,62804994,31721261,0,3796517,23138076,1279777202,11882377,0,0,0,3050354,0,121425388,0,1019064634,1155422753,0,0,0,0,0,124354449,124354449,1279777202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930492535,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,33965,0,Y,361,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2577374,0,117973,7,0,0,522100,41546994,522100,7175992,525990,5949249,525990,751887,522210,-1712674,5022002,58733450,1018499,0,0,0,0,0,0,0,0,0,0,294303,0,0,0,294303,294303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60046252,0,0,0,236,1008667,0,15122700,1244374,2180842,1530267,0,132708,243119,0,0,0,2535697,2887749,1334731,2517034,0,1169353,124848,0,158641,0,0,1923770,219429,6278098,5381627,4288771,787688,0,1372942,52443291,16081307,34782653,0,1531071,0,0,1133526502,0,6952997,15536613,0,21393783,0,0,44474553,1274279479,16518524,0,337556,0,0,0,0,0,1150210783,1167066863,0,0,0,0,0,107212616,107212616,1274279479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590637646,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,11462,0,Y,298,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2263363,0,577100,11,48,0,522100,35440741,522100,11207574,523000,44037,524298,38110,522200,68382,0,46798844,2454921,0,0,0,0,0,0,0,0,0,31939393,2236747,31772785,2204333,166608,32414,199022,0,0,0,0,0,0,0,0,0,522100,1591523,0,0,0,0,0,1591523,51044310,0,0,0,0,1781009,0,11748954,849294,1848842,975546,0,3052,347509,0,0,0,181735,1450077,3585465,0,0,1990273,0,0,0,4954408,142948,2362550,308511,8966296,0,0,0,0,0,41496469,40820166,18876435,0,3364733,0,0,917201898,0,4365338,44021765,200698066,14931938,0,0,12384944,1256665283,14269975,0,0,0,0,0,0,0,1085159373,1099429348,0,0,0,0,0,157235935,157235935,1256665283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590227113,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,37883,0,Y,350,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2198742,0,287546,18,42,0,900099,36392964,900001,11866497,522100,10868578,0,0,0,0,0,59128039,5092650,0,0,0,0,0,0,0,0,0,1018,4497976,0,4531670,1018,-33694,-32676,0,0,0,0,0,0,0,0,0,900099,-827,900099,-1132,0,0,0,-1959,64186054,55513,0,0,5395058,1589065,0,12789235,1004736,1214193,1166322,0,189891,103360,0,0,0,0,2448458,2447379,145576,0,1861546,75924,0,377502,0,0,2025872,310909,6335266,4615188,3505906,222836,0,191157,48070892,14082759,59609865,0,0,0,0,748674285,0,1819449,28115453,0,366473492,0,0,33608441,1252383744,16871618,0,0,0,1830000,0,0,0,1081199208,1099900826,0,0,0,0,0,152482918,152482918,1252383744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741393760,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,161,0,N,264,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,421579504,17045446,N,0,N,0,0,N,N,3352351,0,1167945,38,14,0,221000,438624950,221000,3064785,0,0,0,0,0,0,0,441689735,1714473,0,0,0,0,0,0,0,0,0,0,41991,0,412164,0,-370173,-370173,0,0,0,0,0,0,0,0,0,0,464591,0,6000,0,5115,0,475706,443509741,0,0,0,30277008,2865034,375774,8595720,3320266,3301164,1102730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33917984,0,61060869,878172,269162232,34691926,17462222,5022846,0,4270853,476304800,14012165,29318342,0,37612357,0,0,0,18252489,48671196,1027972186,0,0,70889863,9544,0,1246738142,46164622,0,0,0,0,0,984810131,0,2204101,1033178854,0,0,0,450,488,213558350,213559288,1246738142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911792217,E,201412,14,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,21486,0,Y,380,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,4399760,0,1089961,15,29,0,522100,53029250,522100,9240335,522100,6696253,0,0,0,0,0,68965838,173232,0,63000,533486,0,99896,0,433590,0,433590,0,0,0,1169629,0,-1169629,-1169629,0,0,0,0,0,0,3502,3846,-344,522100,141888,524298,38891,524298,1353,0,182132,68647819,594500,0,0,0,4817631,0,13909867,1564463,2323652,1370666,0,92975,133378,0,0,0,1164462,631993,2326618,1697505,0,1431684,338275,0,310900,7755766,0,4546297,447161,4748292,4438271,2525861,2301503,0,914980,60386700,9201613,70212707,0,13352493,0,0,1048658496,0,9015184,65144195,138177,0,2526605,0,20282181,1238531651,19682539,0,0,0,1847004,0,0,0,1119887852,1141417395,0,0,0,0,0,97114256,97114256,1238531651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350885381,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,18866,0,Y,367,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1266069,0,113220,7,26,0,522100,26881088,522100,11743025,523000,3973630,522200,6823466,522100,282241,0,49703450,0,0,0,0,0,0,0,0,0,0,25308552,5085126,24723100,4839639,585452,245487,830939,0,0,0,0,0,0,0,0,0,524113,1590834,522100,124752,0,0,0,1715586,52249975,0,0,0,0,1379289,0,8541708,196776,1723406,849760,0,64145,144429,6000,0,0,0,797583,1402337,1070145,0,3770902,320303,0,77668,8724461,0,1544963,287702,2715361,2610000,2096691,1336422,0,730673,40390724,12530774,157286998,0,0,0,0,724838821,0,0,16002482,0,298782777,0,0,20442734,1229884586,0,0,0,0,1104628,0,0,0,1087489777,1088594405,0,0,0,0,0,141290181,141290181,1229884586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621120233,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,1,0,N,54,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1697563,0,257288,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5372240,0,0,0,0,0,0,0,0,0,59548683,0,59520837,0,27846,0,27846,0,0,0,0,0,0,0,0,0,522100,3698472,522100,2999438,522100,122332,51396,6871638,12271724,0,0,0,0,1199780,0,2163475,342237,1378236,0,0,20311,124143,0,0,0,193226,55914,35282,261762,0,76209,17060,0,72864,1188848,0,543504,132442,1276352,728336,527757,141705,0,301537,10780980,111934524,175364040,0,1357257,0,0,6409414,0,644532,3540976,0,920838720,0,0,746507,1220835970,53200760,0,0,0,0,0,238288283,0,847722326,1139211369,0,0,0,0,0,81624601,81624601,1220835970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
